Gene ID	Gene name	Anatomical entity name	Expression	Call quality	Expression score	class
ENSG00000184270	H2AC21	liver	present	gold quality	40.74	clustered
ENSG00000184270	H2AC21	liver	present	gold quality	37.42	clustered
ENSG00000184270	H2AC21	liver	present	gold quality	56.3	clustered
ENSG00000184270	H2AC21	cerebellar cortex	present	gold quality	36.8	clustered
ENSG00000184270	H2AC21	cerebellar cortex	present	gold quality	35.32	clustered
ENSG00000184270	H2AC21	bone marrow	present	gold quality	68.21	clustered
ENSG00000184270	H2AC21	primary visual cortex	present	gold quality	53.3	clustered
ENSG00000184270	H2AC21	superior frontal gyrus	present	gold quality	34.23	clustered
ENSG00000184270	H2AC21	hindlimb stylopod muscle	present	gold quality	60.59	clustered
ENSG00000184270	H2AC21	dorsolateral prefrontal cortex	present	gold quality	44.38	clustered
ENSG00000184270	H2AC21	dorsolateral prefrontal cortex	present	gold quality	42.29	clustered
ENSG00000184270	H2AC21	dorsolateral prefrontal cortex	present	gold quality	28.2	clustered
ENSG00000187516	H2AP	prefrontal cortex	present	gold quality	31.61	variant
ENSG00000187516	H2AP	multicellular organism	present	gold quality	29.66	variant
ENSG00000187516	H2AP	testis	present	gold quality	89.62	variant
ENSG00000187516	H2AP	testis	present	gold quality	90.98	variant
ENSG00000187516	H2AP	testis	present	gold quality	90.19	variant
ENSG00000187516	H2AP	testis	present	gold quality	94.74	variant
ENSG00000187516	H2AP	testis	present	gold quality	95.22	variant
ENSG00000187516	H2AP	testis	present	gold quality	87.87	variant
ENSG00000187516	H2AP	testis	present	gold quality	87.18	variant
ENSG00000187516	H2AP	testis	present	gold quality	89.25	variant
ENSG00000187516	H2AP	testis	present	gold quality	84.13	variant
ENSG00000187516	H2AP	heart	present	gold quality	31.94	variant
ENSG00000187516	H2AP	cerebral cortex	present	gold quality	33.68	variant
ENSG00000187516	H2AP	cerebral cortex	present	gold quality	24.4	variant
ENSG00000187516	H2AP	frontal cortex	present	gold quality	32.76	variant
ENSG00000187516	H2AP	liver	present	gold quality	44.65	variant
ENSG00000187516	H2AP	liver	present	gold quality	49.33	variant
ENSG00000187516	H2AP	dorsolateral prefrontal cortex	present	gold quality	26.56	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	82.04	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	88.1	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	83.85	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	87.53	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	85.21	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	86.74	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	87.56	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	88.08	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	88.25	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	88.05	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	89.64	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	89.32	variant
ENSG00000188486	H2AX	pituitary gland	present	gold quality	87.73	variant
ENSG00000188486	H2AX	lymph node	present	gold quality	79.4	variant
ENSG00000188486	H2AX	lymph node	present	gold quality	84.54	variant
ENSG00000188486	H2AX	lymph node	present	gold quality	81.8	variant
ENSG00000188486	H2AX	lymph node	present	gold quality	86.39	variant
ENSG00000188486	H2AX	lymph node	present	gold quality	86.88	variant
ENSG00000188486	H2AX	lymph node	present	gold quality	82.54	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	83.81	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	75.09	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	79.11	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	88.39	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	79.84	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	82.69	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	80.87	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	81.0	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	83.24	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	75.72	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	79.73	variant
ENSG00000188486	H2AX	adult mammalian kidney	present	gold quality	80.29	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	76.1	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	75.51	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	82.46	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	88.88	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	94.58	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	88.54	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	89.21	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	78.26	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	79.26	variant
ENSG00000188486	H2AX	prefrontal cortex	present	gold quality	92.55	variant
ENSG00000188486	H2AX	multicellular organism	present	gold quality	81.67	variant
ENSG00000188486	H2AX	testis	present	gold quality	79.27	variant
ENSG00000188486	H2AX	testis	present	gold quality	77.97	variant
ENSG00000188486	H2AX	testis	present	gold quality	76.62	variant
ENSG00000188486	H2AX	testis	present	gold quality	86.18	variant
ENSG00000188486	H2AX	testis	present	gold quality	85.57	variant
ENSG00000188486	H2AX	testis	present	gold quality	85.79	variant
ENSG00000188486	H2AX	testis	present	gold quality	83.39	variant
ENSG00000188486	H2AX	testis	present	gold quality	77.48	variant
ENSG00000188486	H2AX	testis	present	gold quality	81.36	variant
ENSG00000188486	H2AX	testis	present	gold quality	84.5	variant
ENSG00000188486	H2AX	testis	present	gold quality	77.72	variant
ENSG00000188486	H2AX	testis	present	gold quality	85.01	variant
ENSG00000188486	H2AX	testis	present	gold quality	66.85	variant
ENSG00000188486	H2AX	heart	present	gold quality	76.71	variant
ENSG00000188486	H2AX	heart	present	gold quality	75.75	variant
ENSG00000188486	H2AX	heart	present	gold quality	81.34	variant
ENSG00000188486	H2AX	heart	present	gold quality	79.59	variant
ENSG00000188486	H2AX	heart	present	gold quality	78.55	variant
ENSG00000188486	H2AX	heart	present	gold quality	81.18	variant
ENSG00000188486	H2AX	heart	present	gold quality	81.24	variant
ENSG00000188486	H2AX	heart	present	gold quality	80.49	variant
ENSG00000188486	H2AX	heart	present	gold quality	78.61	variant
ENSG00000188486	H2AX	heart	present	gold quality	75.68	variant
ENSG00000188486	H2AX	heart	present	gold quality	79.32	variant
ENSG00000188486	H2AX	heart	present	gold quality	78.35	variant
ENSG00000188486	H2AX	heart	present	gold quality	80.05	variant
ENSG00000188486	H2AX	heart	present	gold quality	80.37	variant
ENSG00000188486	H2AX	heart	present	gold quality	80.82	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	96.36	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	90.51	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	84.74	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	80.47	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	85.88	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	78.37	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	89.16	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	89.68	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	86.35	variant
ENSG00000188486	H2AX	cerebral cortex	present	gold quality	86.35	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	81.83	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	77.38	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	77.48	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	78.7	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	77.94	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	76.94	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	78.26	variant
ENSG00000188486	H2AX	skeletal muscle tissue	present	gold quality	78.18	variant
ENSG00000188486	H2AX	colon	present	gold quality	87.9	variant
ENSG00000188486	H2AX	colon	present	gold quality	76.23	variant
ENSG00000188486	H2AX	colon	present	gold quality	84.62	variant
ENSG00000188486	H2AX	colon	present	gold quality	83.39	variant
ENSG00000188486	H2AX	colon	present	gold quality	83.95	variant
ENSG00000188486	H2AX	colon	present	gold quality	83.85	variant
ENSG00000188486	H2AX	colon	present	gold quality	83.4	variant
ENSG00000188486	H2AX	colon	present	gold quality	83.23	variant
ENSG00000188486	H2AX	colon	present	gold quality	81.26	variant
ENSG00000188486	H2AX	colon	present	gold quality	80.24	variant
ENSG00000188486	H2AX	colon	present	gold quality	94.47	variant
ENSG00000188486	H2AX	colon	present	gold quality	84.85	variant
ENSG00000188486	H2AX	colon	present	gold quality	82.8	variant
ENSG00000188486	H2AX	colon	present	gold quality	82.72	variant
ENSG00000188486	H2AX	colon	present	gold quality	87.22	variant
ENSG00000188486	H2AX	colon	present	gold quality	82.97	variant
ENSG00000188486	H2AX	colon	present	gold quality	82.93	variant
ENSG00000188486	H2AX	colon	present	gold quality	82.85	variant
ENSG00000188486	H2AX	cortex of kidney	present	gold quality	77.67	variant
ENSG00000188486	H2AX	cortex of kidney	present	gold quality	77.56	variant
ENSG00000188486	H2AX	cortex of kidney	present	gold quality	80.72	variant
ENSG00000188486	H2AX	cortex of kidney	present	gold quality	80.06	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	76.34	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	85.49	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	78.27	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	84.49	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	76.49	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	88.96	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	86.65	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	88.85	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	89.09	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	88.82	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	89.4	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	89.06	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	84.26	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	81.76	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	85.38	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	90.63	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	85.88	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	76.27	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	84.49	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	83.86	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	82.42	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	83.45	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	82.3	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	81.75	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	79.27	variant
ENSG00000188486	H2AX	frontal cortex	present	gold quality	88.42	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	87.76	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	89.81	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	87.23	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	88.96	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	88.61	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	89.6	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	90.49	variant
ENSG00000188486	H2AX	temporal lobe	present	gold quality	88.97	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	84.23	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	88.25	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	89.6	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	87.01	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	85.88	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	88.24	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	87.71	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	89.32	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	89.52	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	84.88	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	85.38	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	86.98	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	86.88	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	87.04	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	87.13	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	86.31	variant
ENSG00000188486	H2AX	cerebellum	present	gold quality	83.01	variant
ENSG00000188486	H2AX	lung	present	gold quality	77.51	variant
ENSG00000188486	H2AX	lung	present	gold quality	75.99	variant
ENSG00000188486	H2AX	lung	present	gold quality	80.45	variant
ENSG00000188486	H2AX	lung	present	gold quality	85.49	variant
ENSG00000188486	H2AX	lung	present	gold quality	80.77	variant
ENSG00000188486	H2AX	lung	present	gold quality	80.07	variant
ENSG00000188486	H2AX	lung	present	gold quality	80.52	variant
ENSG00000188486	H2AX	lung	present	gold quality	86.91	variant
ENSG00000188486	H2AX	lung	present	gold quality	79.04	variant
ENSG00000188486	H2AX	lung	present	gold quality	81.63	variant
ENSG00000188486	H2AX	lung	present	gold quality	81.78	variant
ENSG00000188486	H2AX	lung	present	gold quality	82.3	variant
ENSG00000188486	H2AX	lung	present	gold quality	81.66	variant
ENSG00000188486	H2AX	lung	present	gold quality	83.45	variant
ENSG00000188486	H2AX	lung	present	gold quality	82.4	variant
ENSG00000188486	H2AX	lung	present	gold quality	79.34	variant
ENSG00000188486	H2AX	lung	present	gold quality	80.33	variant
ENSG00000188486	H2AX	lung	present	gold quality	78.35	variant
ENSG00000188486	H2AX	spleen	present	gold quality	90.26	variant
ENSG00000188486	H2AX	spleen	present	gold quality	89.3	variant
ENSG00000188486	H2AX	spleen	present	gold quality	85.01	variant
ENSG00000188486	H2AX	spleen	present	gold quality	86.17	variant
ENSG00000188486	H2AX	spleen	present	gold quality	88.13	variant
ENSG00000188486	H2AX	spleen	present	gold quality	87.42	variant
ENSG00000188486	H2AX	spleen	present	gold quality	85.29	variant
ENSG00000188486	H2AX	spleen	present	gold quality	86.76	variant
ENSG00000188486	H2AX	spleen	present	gold quality	83.54	variant
ENSG00000188486	H2AX	spleen	present	gold quality	85.47	variant
ENSG00000188486	H2AX	spleen	present	gold quality	85.52	variant
ENSG00000188486	H2AX	spleen	present	gold quality	86.08	variant
ENSG00000188486	H2AX	liver	present	gold quality	97.56	variant
ENSG00000188486	H2AX	liver	present	gold quality	85.08	variant
ENSG00000188486	H2AX	liver	present	gold quality	83.32	variant
ENSG00000188486	H2AX	liver	present	gold quality	76.77	variant
ENSG00000188486	H2AX	liver	present	gold quality	81.14	variant
ENSG00000188486	H2AX	liver	present	gold quality	79.23	variant
ENSG00000188486	H2AX	liver	present	gold quality	80.1	variant
ENSG00000188486	H2AX	liver	present	gold quality	77.77	variant
ENSG00000188486	H2AX	liver	present	gold quality	76.09	variant
ENSG00000188486	H2AX	liver	present	gold quality	72.16	variant
ENSG00000188486	H2AX	liver	present	gold quality	75.49	variant
ENSG00000188486	H2AX	liver	present	gold quality	75.95	variant
ENSG00000188486	H2AX	liver	present	gold quality	78.11	variant
ENSG00000188486	H2AX	liver	present	gold quality	98.05	variant
ENSG00000188486	H2AX	liver	present	gold quality	76.76	variant
ENSG00000188486	H2AX	liver	present	gold quality	79.97	variant
ENSG00000188486	H2AX	liver	present	gold quality	96.03	variant
ENSG00000188486	H2AX	liver	present	gold quality	80.07	variant
ENSG00000188486	H2AX	liver	present	gold quality	75.44	variant
ENSG00000188486	H2AX	liver	present	gold quality	78.27	variant
ENSG00000188486	H2AX	cerebellar cortex	present	gold quality	87.12	variant
ENSG00000188486	H2AX	cerebellar cortex	present	gold quality	87.14	variant
ENSG00000188486	H2AX	thymus	present	gold quality	93.16	variant
ENSG00000188486	H2AX	thymus	present	gold quality	96.05	variant
ENSG00000188486	H2AX	thymus	present	gold quality	97.21	variant
ENSG00000188486	H2AX	thymus	present	gold quality	97.85	variant
ENSG00000188486	H2AX	bone marrow	present	gold quality	93.41	variant
ENSG00000188486	H2AX	bone marrow	present	gold quality	93.07	variant
ENSG00000188486	H2AX	bone marrow	present	gold quality	95.05	variant
ENSG00000188486	H2AX	bone marrow	present	gold quality	90.25	variant
ENSG00000188486	H2AX	bone marrow	present	gold quality	87.16	variant
