species	species_slug	gene_id	gene_name	anatomical_entity_name	expression	call_quality	expression_score	affymetrix_expression_score	est_expression_score	in_situ_hybridization_expression_score	rna_seq_expression_score	single_cell_rna_seq_expression_score	active_sources	active_source_count	source_class	heatmap_qualifying	overall_equals_rnaseq_score
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	vermiform appendix	present	gold quality	30.88				30.88		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	98.76				98.76		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	97.39				97.39		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	53.30				53.30		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	absent	gold quality	26.03				26.03		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	98.71				98.71		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	43.09				43.09		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	44.63				44.63		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	40.77				40.77		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	38.68				38.68		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	colon	present	gold quality	43.11				43.11		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	51.35				51.35		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	48.56				48.56		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	49.08				49.08		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	41.35				41.35		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	46.17				46.17		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	49.39				49.39		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	47.04				47.04		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	49.25				49.25		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	35.13				35.13		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	transverse colon	present	gold quality	37.04				37.04		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	fundus of stomach	present	gold quality	49.86				49.86		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	fundus of stomach	present	gold quality	51.82				51.82		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	fundus of stomach	present	gold quality	45.67				45.67		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	fundus of stomach	present	gold quality	51.76				51.76		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	silver quality	35.19				35.19		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	silver quality	28.57				28.57		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	absent	gold quality	18.82				18.82		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	gold quality	34.61				34.61		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	gold quality	38.48				38.48		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	gold quality	33.98				33.98		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	gold quality	26.06				26.06		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	gold quality	31.45				31.45		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	gold quality	34.47				34.47		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	present	silver quality	31.53				31.53		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	body of stomach	absent	gold quality	23.59				23.59		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	mucosa of stomach	present	silver quality	38.51				38.51		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	cortex of kidney	present	silver quality	53.56				53.56		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	cortex of kidney	present	silver quality	26.94				26.94		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right adrenal gland	absent	gold quality	19.59				19.59		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right adrenal gland	absent	gold quality	19.64				19.64		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right adrenal gland	present	silver quality	36.18				36.18		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right adrenal gland	present	silver quality	42.10				42.10		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right adrenal gland	absent	silver quality	27.07				27.07		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left adrenal gland	absent	silver quality	24.87				24.87		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left adrenal gland	present	gold quality	49.83				49.83		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left adrenal gland	present	silver quality	24.61				24.61		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left adrenal gland	present	silver quality	28.77				28.77		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left adrenal gland	present	silver quality	31.59				31.59		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left adrenal gland	present	gold quality	32.60				32.60		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left adrenal gland	present	gold quality	34.29				34.29		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	urinary bladder	present	silver quality	37.96				37.96		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	urinary bladder	present	silver quality	41.58				41.58		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	urinary bladder	present	silver quality	31.37				31.37		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	urinary bladder	present	gold quality	53.69				53.69		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	urinary bladder	present	gold quality	51.14				51.14		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	urinary bladder	present	gold quality	42.52				42.52		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	pancreas	present	gold quality	29.81				29.81		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	pancreas	present	gold quality	28.14				28.14		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	endometrium	present	silver quality	34.83				34.83		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	endometrium	present	silver quality	33.66				33.66		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	myometrium	absent	gold quality	30.55				30.55		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	myometrium	present	gold quality	31.62				31.62		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	myometrium	present	gold quality	51.41				51.41		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	myometrium	present	silver quality	32.85				32.85		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	myometrium	present	silver quality	31.21				31.21		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	myometrium	absent	gold quality	24.72				24.72		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	myometrium	present	gold quality	33.92				33.92		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right uterine tube	present	gold quality	50.83				50.83		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left uterine tube	absent	gold quality	17.01				17.01		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left uterine tube	present	gold quality	27.60				27.60		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	absent	gold quality	29.35				29.35		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	silver quality	35.44				35.44		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	gold quality	50.16				50.16		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	silver quality	33.02				33.02		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	gold quality	32.35				32.35		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	gold quality	33.12				33.12		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	gold quality	32.17				32.17		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	gold quality	36.26				36.26		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	gold quality	36.79				36.79		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	gold quality	35.69				35.69		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	tibial nerve	present	silver quality	33.86				33.86		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	muscle of leg	present	gold quality	33.19				33.19		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	present	silver quality	29.69				29.69		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	present	gold quality	27.95				27.95		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	absent	gold quality	28.55				28.55		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	absent	gold quality	27.77				27.77		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	absent	gold quality	25.90				25.90		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	absent	gold quality	27.16				27.16		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	absent	silver quality	26.63				26.63		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	present	gold quality	28.50				28.50		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	absent	silver quality	29.90				29.90		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	absent	gold quality	24.05				24.05		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	gastrocnemius	present	gold quality	38.88				38.88		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	absent	gold quality	17.89				17.89		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	gold quality	32.12				32.12		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	gold quality	33.51				33.51		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	silver quality	30.56				30.56		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	gold quality	31.21				31.21		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	gold quality	27.82				27.82		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	gold quality	39.21				39.21		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	silver quality	27.33				27.33		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	gold quality	29.66				29.66		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of abdomen	present	gold quality	40.97				40.97		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	30.78				30.78		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	34.69				34.69		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	silver quality	31.15				31.15		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	30.29				30.29		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	32.96				32.96		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	35.64				35.64		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	32.10				32.10		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	silver quality	36.92				36.92		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	30.16				30.16		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	ascending aorta	present	gold quality	34.26				34.26		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	absent	gold quality	24.42				24.42		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	gold quality	29.49				29.49		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	absent	gold quality	25.32				25.32		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	gold quality	28.57				28.57		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	silver quality	28.77				28.77		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	gold quality	26.10				26.10		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	gold quality	27.84				27.84		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	gold quality	32.84				32.84		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	absent	silver quality	23.88				23.88		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	gold quality	30.84				30.84		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	absent	gold quality	17.01				17.01		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	skin of leg	present	silver quality	30.33				30.33		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	thoracic aorta	present	gold quality	31.70				31.70		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	thoracic aorta	present	gold quality	29.69				29.69		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	thoracic aorta	present	gold quality	34.26				34.26		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	thoracic aorta	present	silver quality	33.42				33.42		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	thoracic aorta	present	silver quality	35.06				35.06		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right coronary artery	absent	gold quality	19.20				19.20		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	right coronary artery	present	silver quality	42.77				42.77		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	absent	gold quality	22.89				22.89		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	gold quality	35.88				35.88		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	silver quality	40.78				40.78		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	gold quality	36.75				36.75		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	gold quality	47.00				47.00		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	silver quality	26.05				26.05		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	silver quality	40.86				40.86		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	gold quality	40.70				40.70		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	left coronary artery	present	silver quality	38.84				38.84		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	present	gold quality	46.10				46.10		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	present	gold quality	25.99				25.99		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	absent	silver quality	33.91				33.91		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	present	gold quality	27.19				27.19		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	present	silver quality	30.10				30.10		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	absent	silver quality	31.83				31.83		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	present	gold quality	47.31				47.31		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	present	silver quality	38.53				38.53		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	absent	gold quality	24.71				24.71		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	minor salivary gland	present	silver quality	28.17				28.17		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	frontal cortex	present	silver quality	21.25				21.25		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	frontal cortex	absent	gold quality	21.24				21.24		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	frontal cortex	absent	gold quality	14.86				14.86		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	frontal cortex	present	gold quality	28.43				28.43		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	frontal cortex	absent	gold quality	17.09				17.09		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	temporal lobe	present	gold quality	60.41				60.41		RNA-Seq	1	rna_seq_only	yes	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	caudate nucleus	absent	gold quality	20.76				20.76		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	caudate nucleus	absent	gold quality	16.68				16.68		RNA-Seq	1	rna_seq_only	no	yes
Homo sapiens	homo_sapiens	ENSG00000274997	H2AC12	caudate nucleus	present	silver quality	24.85				24.85		RNA-Seq	1	rna_seq_only	no	yes
